Date,Portfolio,Return,"Rolling VaR (95%, 252D)","Rolling ES (95%, 252D)",VaR Breach,ES Breach
2021-05-20,Equal Weighted Portfolio,0.019827864143145704,0.029610611410940377,0.04054594199750157,False,False
2021-05-21,Equal Weighted Portfolio,-0.002505094804833452,0.029610611410940377,0.04054594199750157,False,False
2021-05-24,Equal Weighted Portfolio,0.023381622984028905,0.029610611410940377,0.04054594199750157,False,False
2021-05-25,Equal Weighted Portfolio,0.001959008357840597,0.029610611410940377,0.04054594199750157,False,False
2021-05-26,Equal Weighted Portfolio,0.002811769265357733,0.029610611410940377,0.04054594199750157,False,False
2021-05-27,Equal Weighted Portfolio,-0.011605900055961783,0.029610611410940377,0.04054594199750157,False,False
2021-05-28,Equal Weighted Portfolio,0.009313548456675848,0.029610611410940377,0.04054594199750157,False,False
2021-06-01,Equal Weighted Portfolio,-0.0008704474204499488,0.029610611410940377,0.04054594199750157,False,False
2021-06-02,Equal Weighted Portfolio,0.00774283332882022,0.029610611410940377,0.04054594199750157,False,False
2021-06-03,Equal Weighted Portfolio,-0.005716299538672077,0.029610611410940377,0.04054594199750157,False,False
2021-06-04,Equal Weighted Portfolio,0.02023804901521853,0.029610611410940377,0.04054594199750157,False,False
2021-06-07,Equal Weighted Portfolio,0.003544788026990098,0.029610611410940377,0.04054594199750157,False,False
2021-06-08,Equal Weighted Portfolio,0.004011443979137731,0.029610611410940377,0.04054594199750157,False,False
2021-06-09,Equal Weighted Portfolio,0.002070118967881251,0.029610611410940377,0.04054594199750157,False,False
2021-06-10,Equal Weighted Portfolio,0.008642891224945614,0.029610611410940377,0.04054594199750157,False,False
2021-06-11,Equal Weighted Portfolio,0.006289051642387734,0.029610611410940377,0.04054594199750157,False,False
2021-06-14,Equal Weighted Portfolio,0.011894186048676671,0.02939635213220032,0.03914034599185649,False,False
2021-06-15,Equal Weighted Portfolio,-0.00556932198420952,0.02939635213220032,0.03914034599185649,False,False
2021-06-16,Equal Weighted Portfolio,0.00163750785202601,0.02939635213220032,0.03914034599185649,False,False
2021-06-17,Equal Weighted Portfolio,0.020172923837558712,0.02939635213220032,0.03914034599185649,False,False
2021-06-18,Equal Weighted Portfolio,-0.004749228205748857,0.02939635213220032,0.03914034599185649,False,False
2021-06-21,Equal Weighted Portfolio,0.002542484697935543,0.02939635213220032,0.03914034599185649,False,False
2021-06-22,Equal Weighted Portfolio,0.013562030602283982,0.02939635213220032,0.03914034599185649,False,False
2021-06-23,Equal Weighted Portfolio,0.00026713930727551016,0.02939635213220032,0.03914034599185649,False,False
2021-06-24,Equal Weighted Portfolio,0.0003657581460810629,0.02939635213220032,0.03914034599185649,False,False
2021-06-25,Equal Weighted Portfolio,-0.006731646468824559,0.02939635213220032,0.03914034599185649,False,False
2021-06-28,Equal Weighted Portfolio,0.017545551849291074,0.02939635213220032,0.03914034599185649,False,False
2021-06-29,Equal Weighted Portfolio,0.0036962147265183986,0.02916099132460095,0.038859332661213296,False,False
2021-06-30,Equal Weighted Portfolio,-0.001264222641633306,0.02916099132460095,0.038859332661213296,False,False
2021-07-01,Equal Weighted Portfolio,0.004325869660695902,0.02916099132460095,0.038859332661213296,False,False
2021-07-02,Equal Weighted Portfolio,0.019360330628138203,0.02916099132460095,0.038859332661213296,False,False
2021-07-06,Equal Weighted Portfolio,0.016035686977010147,0.02916099132460095,0.038859332661213296,False,False
2021-07-07,Equal Weighted Portfolio,0.0036751645976165646,0.02916099132460095,0.038859332661213296,False,False
2021-07-08,Equal Weighted Portfolio,-0.007737780833705133,0.02916099132460095,0.038859332661213296,False,False
2021-07-09,Equal Weighted Portfolio,0.00443658328561345,0.02916099132460095,0.038859332661213296,False,False
2021-07-12,Equal Weighted Portfolio,0.00480891389449174,0.02916099132460095,0.038859332661213296,False,False
2021-07-13,Equal Weighted Portfolio,0.00010206914554526918,0.02916099132460095,0.038859332661213296,False,False
2021-07-14,Equal Weighted Portfolio,0.0037707222807800604,0.02916099132460095,0.038859332661213296,False,False
2021-07-15,Equal Weighted Portfolio,-0.014746480484664738,0.02916099132460095,0.038859332661213296,False,False
2021-07-16,Equal Weighted Portfolio,-0.013794505527859503,0.02916099132460095,0.038859332661213296,False,False
2021-07-19,Equal Weighted Portfolio,-0.006509664779185621,0.02916099132460095,0.038859332661213296,False,False
2021-07-20,Equal Weighted Portfolio,0.009264512527834423,0.02916099132460095,0.038859332661213296,False,False
2021-07-21,Equal Weighted Portfolio,0.011997164405004403,0.02916099132460095,0.038859332661213296,False,False
2021-07-22,Equal Weighted Portfolio,0.011235760382727689,0.02916099132460095,0.038859332661213296,False,False
2021-07-23,Equal Weighted Portfolio,0.012252246463182816,0.02916099132460095,0.038859332661213296,False,False
2021-07-26,Equal Weighted Portfolio,0.0024664468803373696,0.028250481777637972,0.03818614488395829,False,False
2021-07-27,Equal Weighted Portfolio,-0.013656700087845275,0.028250481777637972,0.03818614488395829,False,False
2021-07-28,Equal Weighted Portfolio,1.910942225682435e-05,0.028250481777637972,0.03818614488395829,False,False
2021-07-29,Equal Weighted Portfolio,0.001295135846632789,0.028250481777637972,0.03818614488395829,False,False
2021-07-30,Equal Weighted Portfolio,-0.01952854140582927,0.028250481777637972,0.03818614488395829,False,False
2021-08-02,Equal Weighted Portfolio,0.0034156286597821993,0.028250481777637972,0.03818614488395829,False,False
2021-08-03,Equal Weighted Portfolio,0.007316119540257704,0.028250481777637972,0.03818614488395829,False,False
2021-08-04,Equal Weighted Portfolio,0.0025979830561714936,0.028250481777637972,0.03818614488395829,False,False
2021-08-05,Equal Weighted Portfolio,0.008439989683194194,0.028250481777637972,0.03818614488395829,False,False
2021-08-06,Equal Weighted Portfolio,-0.005320455723193663,0.028250481777637972,0.03818614488395829,False,False
2021-08-09,Equal Weighted Portfolio,-0.0003201037759115844,0.028250481777637972,0.03818614488395829,False,False
2021-08-10,Equal Weighted Portfolio,-0.006650811418413705,0.028250481777637972,0.03818614488395829,False,False
2021-08-11,Equal Weighted Portfolio,-0.003974627368380524,0.028250481777637972,0.03818614488395829,False,False
2021-08-12,Equal Weighted Portfolio,0.009948369991529926,0.028250481777637972,0.03818614488395829,False,False
2021-08-13,Equal Weighted Portfolio,0.004670325674585985,0.028250481777637972,0.03818614488395829,False,False
2021-08-16,Equal Weighted Portfolio,0.0025886843373879253,0.028250481777637972,0.03818614488395829,False,False
2021-08-17,Equal Weighted Portfolio,-0.0129783319293163,0.028250481777637972,0.03818614488395829,False,False
2021-08-18,Equal Weighted Portfolio,-0.014197803100763707,0.028250481777637972,0.03818614488395829,False,False
2021-08-19,Equal Weighted Portfolio,0.012243228751931689,0.028250481777637972,0.03818614488395829,False,False
2021-08-20,Equal Weighted Portfolio,0.02042121531042942,0.028250481777637972,0.03818614488395829,False,False
2021-08-23,Equal Weighted Portfolio,0.021180899717321067,0.028250481777637972,0.03818614488395829,False,False
2021-08-24,Equal Weighted Portfolio,0.0013294956964338353,0.028250481777637972,0.03818614488395829,False,False
2021-08-25,Equal Weighted Portfolio,0.0021423278516705,0.028250481777637972,0.03818614488395829,False,False
2021-08-26,Equal Weighted Portfolio,-0.004482014271660928,0.028250481777637972,0.03818614488395829,False,False
2021-08-27,Equal Weighted Portfolio,0.012450384220788724,0.028250481777637972,0.03818614488395829,False,False
2021-08-30,Equal Weighted Portfolio,0.014692196136506654,0.028250481777637972,0.03818614488395829,False,False
2021-08-31,Equal Weighted Portfolio,-0.002580985601570873,0.028250481777637972,0.03818614488395829,False,False
2021-09-01,Equal Weighted Portfolio,0.002358484139159045,0.028250481777637972,0.03818614488395829,False,False
2021-09-02,Equal Weighted Portfolio,-0.0024952065140969593,0.028250481777637972,0.03818614488395829,False,False
2021-09-03,Equal Weighted Portfolio,0.006464440870022204,0.028250481777637972,0.03818614488395829,False,False
2021-09-07,Equal Weighted Portfolio,0.0036998341042092874,0.02750016826718746,0.03521734695175534,False,False
2021-09-08,Equal Weighted Portfolio,-0.0047969434124482515,0.02750016826718746,0.03521734695175534,False,False
2021-09-09,Equal Weighted Portfolio,-0.007067211605281321,0.02700232117704346,0.03334958641388396,False,False
2021-09-10,Equal Weighted Portfolio,-0.009933585607188267,0.02700232117704346,0.03334958641388396,False,False
2021-09-13,Equal Weighted Portfolio,0.0002289755769038452,0.025730161801379266,0.033293895965168525,False,False
2021-09-14,Equal Weighted Portfolio,0.0002887091959734358,0.025730161801379266,0.033293895965168525,False,False
2021-09-15,Equal Weighted Portfolio,0.009480086942925325,0.025730161801379266,0.033293895965168525,False,False
2021-09-16,Equal Weighted Portfolio,-0.0013762006276651251,0.025730161801379266,0.033293895965168525,False,False
2021-09-17,Equal Weighted Portfolio,-0.015756412759385753,0.025730161801379266,0.033293895965168525,False,False
2021-09-20,Equal Weighted Portfolio,-0.024801471644817455,0.025730161801379266,0.033293895965168525,False,False
2021-09-21,Equal Weighted Portfolio,0.0024696788578346006,0.025730161801379266,0.033293895965168525,False,False
2021-09-22,Equal Weighted Portfolio,0.01651016266586902,0.025730161801379266,0.033293895965168525,False,False
2021-09-23,Equal Weighted Portfolio,0.010319020230879206,0.025730161801379266,0.033293895965168525,False,False
2021-09-24,Equal Weighted Portfolio,-0.001890176862936266,0.024870945895702136,0.03227351808612198,False,False
2021-09-27,Equal Weighted Portfolio,-0.012122727977872417,0.024870945895702136,0.03227351808612198,False,False
2021-09-28,Equal Weighted Portfolio,-0.03366530858421466,0.024870945895702136,0.03227351808612198,True,True
2021-09-29,Equal Weighted Portfolio,-0.003460692768234064,0.025730161801379266,0.03294347575652267,False,False
2021-09-30,Equal Weighted Portfolio,-0.004228195203144503,0.025730161801379266,0.03294347575652267,False,False
2021-10-01,Equal Weighted Portfolio,0.011659731898498605,0.025730161801379266,0.03294347575652267,False,False
2021-10-04,Equal Weighted Portfolio,-0.028451485667102032,0.025730161801379266,0.03294347575652267,True,False
2021-10-05,Equal Weighted Portfolio,0.019674529291485145,0.025730161801379266,0.03277064480386455,False,False
2021-10-06,Equal Weighted Portfolio,0.010984365360792702,0.025730161801379266,0.03277064480386455,False,False
2021-10-07,Equal Weighted Portfolio,0.011772482623591651,0.025730161801379266,0.03277064480386455,False,False
2021-10-08,Equal Weighted Portfolio,-0.0024455296497909677,0.025730161801379266,0.03277064480386455,False,False
2021-10-11,Equal Weighted Portfolio,-0.006151607068138554,0.025730161801379266,0.03277064480386455,False,False
2021-10-12,Equal Weighted Portfolio,-0.005981356133692195,0.025730161801379266,0.03277064480386455,False,False
2021-10-13,Equal Weighted Portfolio,0.008099433823222046,0.025730161801379266,0.03277064480386455,False,False
2021-10-14,Equal Weighted Portfolio,0.022142281215520133,0.025730161801379266,0.03277064480386455,False,False
2021-10-15,Equal Weighted Portfolio,0.010521943910109365,0.025730161801379266,0.03277064480386455,False,False
2021-10-18,Equal Weighted Portfolio,0.011707124801314707,0.025730161801379266,0.03277064480386455,False,False
2021-10-19,Equal Weighted Portfolio,0.005294918536874871,0.025730161801379266,0.03277064480386455,False,False
2021-10-20,Equal Weighted Portfolio,-0.005183619763234004,0.025730161801379266,0.03277064480386455,False,False
2021-10-21,Equal Weighted Portfolio,0.009485573269671345,0.025730161801379266,0.03277064480386455,False,False
2021-10-22,Equal Weighted Portfolio,-0.01339884352122056,0.025730161801379266,0.03277064480386455,False,False
2021-10-25,Equal Weighted Portfolio,0.0024418577810511933,0.025730161801379266,0.03277064480386455,False,False
2021-10-26,Equal Weighted Portfolio,0.02024121179815106,0.025730161801379266,0.03277064480386455,False,False
2021-10-27,Equal Weighted Portfolio,0.01628702675087501,0.025730161801379266,0.03277064480386455,False,False
2021-10-28,Equal Weighted Portfolio,0.012517210978694005,0.025730161801379266,0.03277064480386455,False,False
2021-10-29,Equal Weighted Portfolio,0.004500113345071721,0.024870945895702136,0.030912462125007614,False,False
2021-11-01,Equal Weighted Portfolio,-0.009731230309438475,0.024870945895702136,0.030912462125007614,False,False
2021-11-02,Equal Weighted Portfolio,0.010734124632408793,0.024733196227962124,0.030900586184685445,False,False
2021-11-03,Equal Weighted Portfolio,0.009547107304699765,0.024733196227962124,0.030900586184685445,False,False
2021-11-04,Equal Weighted Portfolio,0.03292154348657766,0.024733196227962124,0.030900586184685445,False,False
2021-11-05,Equal Weighted Portfolio,0.003327567089386019,0.024733196227962124,0.030900586184685445,False,False
2021-11-08,Equal Weighted Portfolio,0.004957279327644715,0.024733196227962124,0.030900586184685445,False,False
2021-11-09,Equal Weighted Portfolio,0.0037837024730525085,0.024733196227962124,0.030900586184685445,False,False
2021-11-10,Equal Weighted Portfolio,-0.023495308015323,0.023970977603462385,0.030373364697408846,False,False
2021-11-11,Equal Weighted Portfolio,0.00685636585685403,0.02343906567488971,0.02991366598135336,False,False
2021-11-12,Equal Weighted Portfolio,0.012429777007396805,0.02343906567488971,0.02991366598135336,False,False
2021-11-15,Equal Weighted Portfolio,-0.0019541918662333347,0.02343906567488971,0.02991366598135336,False,False
2021-11-16,Equal Weighted Portfolio,0.003867648625064702,0.02343906567488971,0.02991366598135336,False,False
2021-11-17,Equal Weighted Portfolio,-0.002354031882897712,0.02343906567488971,0.02991366598135336,False,False
2021-11-18,Equal Weighted Portfolio,0.033972086234256335,0.02343906567488971,0.02991366598135336,False,False
2021-11-19,Equal Weighted Portfolio,0.010686488211771096,0.02343906567488971,0.02991366598135336,False,False
2021-11-22,Equal Weighted Portfolio,-0.017056276936686033,0.02343906567488971,0.02991366598135336,False,False
2021-11-23,Equal Weighted Portfolio,-0.00211416634645043,0.02343906567488971,0.02991366598135336,False,False
2021-11-24,Equal Weighted Portfolio,0.006606185957256816,0.02343906567488971,0.02991366598135336,False,False
2021-11-26,Equal Weighted Portfolio,-0.02794362150366698,0.02343906567488971,0.02991366598135336,True,False
2021-11-29,Equal Weighted Portfolio,0.02836818713703666,0.024027219943895676,0.0302558439419952,False,False
2021-11-30,Equal Weighted Portfolio,-0.009540489156648336,0.024027219943895676,0.0302558439419952,False,False
2021-12-01,Equal Weighted Portfolio,-0.013305697450214527,0.024027219943895676,0.0302558439419952,False,False
2021-12-02,Equal Weighted Portfolio,0.005491971863338408,0.024027219943895676,0.0302558439419952,False,False
2021-12-03,Equal Weighted Portfolio,-0.019714333377858086,0.024027219943895676,0.0302558439419952,False,False
2021-12-06,Equal Weighted Portfolio,0.006002726501616994,0.024027219943895676,0.0302558439419952,False,False
2021-12-07,Equal Weighted Portfolio,0.03985015856753247,0.024027219943895676,0.0302558439419952,False,False
2021-12-08,Equal Weighted Portfolio,0.0017963885213453604,0.024027219943895676,0.0302558439419952,False,False
2021-12-09,Equal Weighted Portfolio,-0.013188449669076285,0.024027219943895676,0.0302558439419952,False,False
2021-12-10,Equal Weighted Portfolio,0.007874091078778369,0.024027219943895676,0.0302558439419952,False,False
2021-12-13,Equal Weighted Portfolio,-0.02518111591156056,0.024027219943895676,0.0302558439419952,True,False
2021-12-14,Equal Weighted Portfolio,-0.009797419444756006,0.024733196227962124,0.030294596356479683,False,False
2021-12-15,Equal Weighted Portfolio,0.03282609763743789,0.024733196227962124,0.030294596356479683,False,False
2021-12-16,Equal Weighted Portfolio,-0.03584687505490758,0.024733196227962124,0.030294596356479683,True,True
2021-12-17,Equal Weighted Portfolio,-0.007558955553576264,0.024972311564851846,0.03114424277264046,False,False
2021-12-20,Equal Weighted Portfolio,-0.008635959410131844,0.024972311564851846,0.03114424277264046,False,False
2021-12-21,Equal Weighted Portfolio,0.024765648119598273,0.024972311564851846,0.03114424277264046,False,False
2021-12-22,Equal Weighted Portfolio,0.013422121259548937,0.024972311564851846,0.03114424277264046,False,False
2021-12-23,Equal Weighted Portfolio,0.0035559166143328104,0.024972311564851846,0.03114424277264046,False,False
2021-12-27,Equal Weighted Portfolio,0.017654726651391672,0.024972311564851846,0.03114424277264046,False,False
2021-12-28,Equal Weighted Portfolio,-0.006894864814740842,0.024972311564851846,0.03114424277264046,False,False
2021-12-29,Equal Weighted Portfolio,-0.003240476377629387,0.024972311564851846,0.03114424277264046,False,False
2021-12-30,Equal Weighted Portfolio,-0.006963555438518855,0.024972311564851846,0.03114424277264046,False,False
2021-12-31,Equal Weighted Portfolio,-0.007756418466846671,0.024972311564851846,0.03114424277264046,False,False
2022-01-03,Equal Weighted Portfolio,0.0138650273616858,0.024972311564851846,0.03114424277264046,False,False
2022-01-04,Equal Weighted Portfolio,-0.015775767677366704,0.024972311564851846,0.03114424277264046,False,False
2022-01-05,Equal Weighted Portfolio,-0.037654607074801526,0.024972311564851846,0.03114424277264046,True,True
2022-01-06,Equal Weighted Portfolio,-0.002251354692903651,0.024972311564851846,0.03178421589918039,False,False
2022-01-07,Equal Weighted Portfolio,-0.007960500795109104,0.024972311564851846,0.03178421589918039,False,False
2022-01-10,Equal Weighted Portfolio,0.002269902031930937,0.024972311564851846,0.03178421589918039,False,False
2022-01-11,Equal Weighted Portfolio,0.013736085037608925,0.024972311564851846,0.03178421589918039,False,False
2022-01-12,Equal Weighted Portfolio,0.006053155248797327,0.024972311564851846,0.03178421589918039,False,False
2022-01-13,Equal Weighted Portfolio,-0.03082960151367966,0.024972311564851846,0.03178421589918039,True,False
2022-01-14,Equal Weighted Portfolio,0.00941592038748813,0.025854053174784473,0.03221871479165109,False,False
2022-01-18,Equal Weighted Portfolio,-0.025334013335011042,0.025854053174784473,0.03221871479165109,False,False
2022-01-19,Equal Weighted Portfolio,-0.01444275448807666,0.02593814675768224,0.03221871479165109,False,False
2022-01-20,Equal Weighted Portfolio,-0.019616211195589806,0.02593814675768224,0.03221871479165109,False,False
2022-01-21,Equal Weighted Portfolio,-0.029688604021205968,0.02593814675768224,0.03221871479165109,True,False
2022-01-24,Equal Weighted Portfolio,0.0023354817122631876,0.027101981558872106,0.032450412635431684,False,False
2022-01-25,Equal Weighted Portfolio,-0.028448001991341502,0.027101981558872106,0.032450412635431684,True,False
2022-01-26,Equal Weighted Portfolio,0.011961175873425444,0.027766716146943614,0.03251395314241691,False,False
2022-01-27,Equal Weighted Portfolio,-0.004833474164874963,0.027766716146943614,0.03251395314241691,False,False
2022-01-28,Equal Weighted Portfolio,0.040411810290030645,0.027766716146943614,0.03251395314241691,False,False
2022-01-31,Equal Weighted Portfolio,0.032790627706342154,0.027766716146943614,0.03251395314241691,False,False
2022-02-01,Equal Weighted Portfolio,0.004998338279885651,0.027766716146943614,0.03251395314241691,False,False
2022-02-02,Equal Weighted Portfolio,0.023322485988643817,0.027766716146943614,0.03251395314241691,False,False
2022-02-03,Equal Weighted Portfolio,-0.04428932549049756,0.027766716146943614,0.03251395314241691,True,True
2022-02-04,Equal Weighted Portfolio,0.03346048028282098,0.02817059272312051,0.03377131498755773,False,False
2022-02-07,Equal Weighted Portfolio,-0.006072719162783402,0.02817059272312051,0.03377131498755773,False,False
2022-02-08,Equal Weighted Portfolio,0.013966156633412207,0.02817059272312051,0.03377131498755773,False,False
2022-02-09,Equal Weighted Portfolio,0.02168722704636559,0.02817059272312051,0.03377131498755773,False,False
2022-02-10,Equal Weighted Portfolio,-0.02373508869895835,0.02817059272312051,0.03377131498755773,False,False
2022-02-11,Equal Weighted Portfolio,-0.03705585374484481,0.02817059272312051,0.03377131498755773,True,True
2022-02-14,Equal Weighted Portfolio,0.0071021125634759714,0.028449569645433742,0.0344334574301349,False,False
2022-02-15,Equal Weighted Portfolio,0.03009676344977006,0.028449569645433742,0.0344334574301349,False,False
2022-02-16,Equal Weighted Portfolio,0.003198305945562119,0.028449569645433742,0.0344334574301349,False,False
2022-02-17,Equal Weighted Portfolio,-0.03712407926945545,0.028449569645433742,0.0344334574301349,True,True
2022-02-18,Equal Weighted Portfolio,-0.016291997603598497,0.028706712424250623,0.03510058001493132,False,False
2022-02-22,Equal Weighted Portfolio,-0.010623294378995984,0.028706712424250623,0.03510058001493132,False,False
2022-02-23,Equal Weighted Portfolio,-0.028888161260573055,0.028706712424250623,0.03510058001493132,True,False
2022-02-24,Equal Weighted Portfolio,0.04270924450742069,0.028946884000659694,0.03510058001493132,False,False
2022-02-25,Equal Weighted Portfolio,0.01387865582966419,0.028647989684163988,0.03419163623494735,False,False
2022-02-28,Equal Weighted Portfolio,0.0034698881313737443,0.028647989684163988,0.03419163623494735,False,False
2022-03-01,Equal Weighted Portfolio,-0.016568265981198406,0.028647989684163988,0.03419163623494735,False,False
2022-03-02,Equal Weighted Portfolio,0.016110189038017884,0.028647989684163988,0.03419163623494735,False,False
2022-03-03,Equal Weighted Portfolio,-0.01354156678183769,0.028449569645433742,0.03408938364819178,False,False
2022-03-04,Equal Weighted Portfolio,-0.020646879112985704,0.028449569645433742,0.03408938364819178,False,False
2022-03-07,Equal Weighted Portfolio,-0.045919423553952204,0.028449569645433742,0.03408938364819178,True,True
2022-03-08,Equal Weighted Portfolio,-0.0038178132005401546,0.028449569645433742,0.03476461478549458,False,False
2022-03-09,Equal Weighted Portfolio,0.045267206264818505,0.028449569645433742,0.03476461478549458,False,False
2022-03-10,Equal Weighted Portfolio,-0.00149235851775036,0.028449569645433742,0.03476461478549458,False,False
2022-03-11,Equal Weighted Portfolio,-0.018660169129480743,0.028449569645433742,0.03476461478549458,False,False
2022-03-14,Equal Weighted Portfolio,-0.025643297674220224,0.028449569645433742,0.03476461478549458,False,False
2022-03-15,Equal Weighted Portfolio,0.0414700662169734,0.028449569645433742,0.03476461478549458,False,False
2022-03-16,Equal Weighted Portfolio,0.038107693686548094,0.028449569645433742,0.03476461478549458,False,False
2022-03-17,Equal Weighted Portfolio,0.010822137336018356,0.028449569645433742,0.03476461478549458,False,False
2022-03-18,Equal Weighted Portfolio,0.029709632273117584,0.02817059272312051,0.03437538334347072,False,False
2022-03-21,Equal Weighted Portfolio,0.002813351171705647,0.02817059272312051,0.03437538334347072,False,False
2022-03-22,Equal Weighted Portfolio,0.015639721100395177,0.02817059272312051,0.03437538334347072,False,False
2022-03-23,Equal Weighted Portfolio,-0.01239578353039459,0.02817059272312051,0.03437538334347072,False,False
2022-03-24,Equal Weighted Portfolio,0.03159538893028633,0.02817059272312051,0.03437538334347072,False,False
2022-03-25,Equal Weighted Portfolio,-0.001113205563513753,0.02817059272312051,0.03437538334347072,False,False
2022-03-28,Equal Weighted Portfolio,0.015160825266923927,0.02817059272312051,0.03437538334347072,False,False
2022-03-29,Equal Weighted Portfolio,0.012171679665539514,0.02817059272312051,0.03437538334347072,False,False
2022-03-30,Equal Weighted Portfolio,-0.013460415908376235,0.02817059272312051,0.03437538334347072,False,False
2022-03-31,Equal Weighted Portfolio,-0.018181941403722604,0.02817059272312051,0.03437538334347072,False,False
2022-04-01,Equal Weighted Portfolio,-0.0016362458712610327,0.02817059272312051,0.03437538334347072,False,False
2022-04-04,Equal Weighted Portfolio,0.023213326293304082,0.02817059272312051,0.03437538334347072,False,False
2022-04-05,Equal Weighted Portfolio,-0.025521326478858408,0.02817059272312051,0.03437538334347072,False,False
2022-04-06,Equal Weighted Portfolio,-0.03473662055001439,0.02817059272312051,0.03437538334347072,True,True
2022-04-07,Equal Weighted Portfolio,-0.002281647708833856,0.028449569645433742,0.0348591232325994,False,False
2022-04-08,Equal Weighted Portfolio,-0.022109423354799176,0.028449569645433742,0.0348591232325994,False,False
2022-04-11,Equal Weighted Portfolio,-0.03399965980891959,0.028449569645433742,0.0348591232325994,True,False
2022-04-12,Equal Weighted Portfolio,-0.006341503728258835,0.028647989684163988,0.03528590585889306,False,False
2022-04-13,Equal Weighted Portfolio,0.02299491189730234,0.028647989684163988,0.03528590585889306,False,False
2022-04-14,Equal Weighted Portfolio,-0.029513232841707482,0.028647989684163988,0.03528590585889306,True,False
2022-04-18,Equal Weighted Portfolio,0.007700820017622246,0.028946884000659694,0.0353339882882111,False,False
2022-04-19,Equal Weighted Portfolio,0.021035936018143353,0.028946884000659694,0.0353339882882111,False,False
2022-04-20,Equal Weighted Portfolio,-0.014621124294632915,0.028946884000659694,0.0353339882882111,False,False
2022-04-21,Equal Weighted Portfolio,-0.029502998343981335,0.028946884000659694,0.0353339882882111,True,False
2022-04-22,Equal Weighted Portfolio,-0.030856152300704154,0.029236610185990445,0.035371245373244785,True,False
2022-04-25,Equal Weighted Portfolio,0.018664498985475664,0.0295076038679581,0.03547533413914654,False,False
2022-04-26,Equal Weighted Portfolio,-0.041366958311272795,0.0295076038679581,0.03547533413914654,True,True
2022-04-27,Equal Weighted Portfolio,-0.0039050691541038917,0.0295921498724818,0.03638715917526695,False,False
2022-04-28,Equal Weighted Portfolio,0.045346156245564505,0.0295921498724818,0.03638715917526695,False,False
2022-04-29,Equal Weighted Portfolio,-0.06371308388565879,0.0295921498724818,0.03638715917526695,True,True
2022-05-02,Equal Weighted Portfolio,0.020196605710479567,0.030202052892819117,0.03900442685714793,False,False
2022-05-03,Equal Weighted Portfolio,0.0020040164965932973,0.030202052892819117,0.03900442685714793,False,False
2022-05-04,Equal Weighted Portfolio,0.031713082567370245,0.030202052892819117,0.03900442685714793,False,False
2022-05-05,Equal Weighted Portfolio,-0.0591416500308084,0.030202052892819117,0.03900442685714793,True,True
2022-05-06,Equal Weighted Portfolio,-0.007407177630670204,0.03084154936784068,0.04118227674308091,False,False
2022-05-09,Equal Weighted Portfolio,-0.04738195074022249,0.03084154936784068,0.04118227674308091,True,True
2022-05-10,Equal Weighted Portfolio,0.017334699961678402,0.03212027262828385,0.042453492007659244,False,False
2022-05-11,Equal Weighted Portfolio,-0.035474042048649124,0.03212027262828385,0.042453492007659244,True,False
2022-05-12,Equal Weighted Portfolio,-0.013288246023459927,0.033815766635331874,0.04259262535107729,False,False
2022-05-13,Equal Weighted Portfolio,0.04721670402623457,0.033815766635331874,0.04259262535107729,False,False
2022-05-16,Equal Weighted Portfolio,-0.013764160964510608,0.033815766635331874,0.04259262535107729,False,False
2022-05-17,Equal Weighted Portfolio,0.031282944400129784,0.033815766635331874,0.04259262535107729,False,False
2022-05-18,Equal Weighted Portfolio,-0.055704817263333435,0.033815766635331874,0.04259262535107729,True,True
2022-05-19,Equal Weighted Portfolio,-0.00603219025313304,0.03433129214241224,0.044262252847570654,False,False
2022-05-20,Equal Weighted Portfolio,-0.0072109672992640705,0.03433129214241224,0.044262252847570654,False,False
2022-05-23,Equal Weighted Portfolio,0.021116944053721002,0.03433129214241224,0.044262252847570654,False,False
2022-05-24,Equal Weighted Portfolio,-0.030148994107991524,0.03433129214241224,0.044262252847570654,False,False
2022-05-25,Equal Weighted Portfolio,0.017602632606143077,0.03433129214241224,0.044262252847570654,False,False
2022-05-26,Equal Weighted Portfolio,0.030237023669121135,0.03433129214241224,0.044262252847570654,False,False
2022-05-27,Equal Weighted Portfolio,0.04007034650041397,0.03433129214241224,0.044262252847570654,False,False
2022-05-31,Equal Weighted Portfolio,0.0074426441388403715,0.03433129214241224,0.044262252847570654,False,False
2022-06-01,Equal Weighted Portfolio,-0.0009152657732784731,0.03433129214241224,0.044262252847570654,False,False
2022-06-02,Equal Weighted Portfolio,0.031448596183132296,0.03433129214241224,0.044262252847570654,False,False
2022-06-03,Equal Weighted Portfolio,-0.030376067347430993,0.03433129214241224,0.044262252847570654,False,False
2022-06-06,Equal Weighted Portfolio,0.009069451156441156,0.03433129214241224,0.044262252847570654,False,False
2022-06-07,Equal Weighted Portfolio,0.005303942306474286,0.03433129214241224,0.044262252847570654,False,False
2022-06-08,Equal Weighted Portfolio,-0.00838360465856365,0.03433129214241224,0.044262252847570654,False,False
2022-06-09,Equal Weighted Portfolio,-0.030042088497171958,0.03433129214241224,0.044262252847570654,False,False
2022-06-10,Equal Weighted Portfolio,-0.045807381396728956,0.03433129214241224,0.044262252847570654,True,True
2022-06-13,Equal Weighted Portfolio,-0.05085115123237652,0.035068460224400015,0.04511384983577947,True,True
2022-06-14,Equal Weighted Portfolio,0.003561755308478732,0.03564181690146542,0.04629670438837388,False,False
